Start Index 	 End Index 	 rsquared 
0 	 300 	 0.9692
0 	 301 	 0.9694
0 	 302 	 0.9695
0 	 303 	 0.9696
0 	 304 	 0.9697
0 	 305 	 0.9699
0 	 306 	 0.9700
0 	 307 	 0.9702
0 	 308 	 0.9703
0 	 309 	 0.9705
0 	 310 	 0.9706
0 	 311 	 0.9708
0 	 312 	 0.9710
0 	 313 	 0.9711
0 	 314 	 0.9713
0 	 315 	 0.9715
0 	 316 	 0.9717
0 	 317 	 0.9719
0 	 318 	 0.9721
0 	 319 	 0.9723
0 	 320 	 0.9725
0 	 321 	 0.9727
0 	 322 	 0.9729
0 	 323 	 0.9731
0 	 324 	 0.9733
0 	 325 	 0.9736
0 	 326 	 0.9738
0 	 327 	 0.9740
0 	 328 	 0.9742
0 	 329 	 0.9744
0 	 330 	 0.9747
0 	 331 	 0.9749
0 	 332 	 0.9751
0 	 333 	 0.9753
0 	 334 	 0.9755
0 	 335 	 0.9757
0 	 336 	 0.9760
0 	 337 	 0.9762
0 	 338 	 0.9764
0 	 339 	 0.9766
0 	 340 	 0.9768
0 	 341 	 0.9770
0 	 342 	 0.9772
0 	 343 	 0.9774
0 	 344 	 0.9776
0 	 345 	 0.9778
0 	 346 	 0.9780
0 	 347 	 0.9782
0 	 348 	 0.9784
0 	 349 	 0.9785
0 	 350 	 0.9787
0 	 351 	 0.9789
0 	 352 	 0.9791
0 	 353 	 0.9793
0 	 354 	 0.9794
0 	 355 	 0.9796
0 	 356 	 0.9798
0 	 357 	 0.9799
0 	 358 	 0.9801
0 	 359 	 0.9803
0 	 360 	 0.9804
0 	 361 	 0.9806
0 	 362 	 0.9807
0 	 363 	 0.9809
0 	 364 	 0.9810
0 	 365 	 0.9812
0 	 366 	 0.9813
0 	 367 	 0.9814
0 	 368 	 0.9815
0 	 369 	 0.9816
0 	 370 	 0.9817
0 	 371 	 0.9818
0 	 372 	 0.9819
0 	 373 	 0.9820
0 	 374 	 0.9821
0 	 375 	 0.9821
0 	 376 	 0.9822
0 	 377 	 0.9822
0 	 378 	 0.9822
0 	 379 	 0.9823
0 	 380 	 0.9823
0 	 381 	 0.9823
0 	 382 	 0.9823
0 	 383 	 0.9823
0 	 384 	 0.9822
0 	 385 	 0.9822
0 	 386 	 0.9822
0 	 387 	 0.9821
0 	 388 	 0.9820
0 	 389 	 0.9820
0 	 390 	 0.9819
0 	 391 	 0.9818
0 	 392 	 0.9817
0 	 393 	 0.9816
0 	 394 	 0.9815
0 	 395 	 0.9813
0 	 396 	 0.9812
0 	 397 	 0.9810
0 	 398 	 0.9809
0 	 399 	 0.9808
0 	 400 	 0.9806
0 	 401 	 0.9805
0 	 402 	 0.9804
0 	 403 	 0.9803
0 	 404 	 0.9801
0 	 405 	 0.9800
0 	 406 	 0.9799
0 	 407 	 0.9797
0 	 408 	 0.9795
0 	 409 	 0.9794
0 	 410 	 0.9792
0 	 411 	 0.9790
0 	 412 	 0.9788
0 	 413 	 0.9786
0 	 414 	 0.9783
0 	 415 	 0.9781
0 	 416 	 0.9779
0 	 417 	 0.9776
0 	 418 	 0.9774
0 	 419 	 0.9772
0 	 420 	 0.9769
0 	 421 	 0.9767
0 	 422 	 0.9765
0 	 423 	 0.9763
0 	 424 	 0.9762
0 	 425 	 0.9760
0 	 426 	 0.9758
0 	 427 	 0.9756
0 	 428 	 0.9755
0 	 429 	 0.9753
0 	 430 	 0.9752
0 	 431 	 0.9750
0 	 432 	 0.9749
0 	 433 	 0.9748
0 	 434 	 0.9747
0 	 435 	 0.9746
0 	 436 	 0.9745
0 	 437 	 0.9744
0 	 438 	 0.9743
0 	 439 	 0.9742
0 	 440 	 0.9741
0 	 441 	 0.9740
0 	 442 	 0.9739
0 	 443 	 0.9738
0 	 444 	 0.9736
0 	 445 	 0.9735
0 	 446 	 0.9734
0 	 447 	 0.9732
0 	 448 	 0.9731
0 	 449 	 0.9730
0 	 450 	 0.9729
0 	 451 	 0.9729
0 	 452 	 0.9728
0 	 453 	 0.9727
0 	 454 	 0.9727
0 	 455 	 0.9726
0 	 456 	 0.9726
0 	 457 	 0.9726
0 	 458 	 0.9726
0 	 459 	 0.9725
0 	 460 	 0.9725
0 	 461 	 0.9725
0 	 462 	 0.9724
0 	 463 	 0.9724
0 	 464 	 0.9724
0 	 465 	 0.9723
0 	 466 	 0.9723
0 	 467 	 0.9722
0 	 468 	 0.9721
0 	 469 	 0.9721
0 	 470 	 0.9720
0 	 471 	 0.9719
0 	 472 	 0.9719
0 	 473 	 0.9718
0 	 474 	 0.9717
0 	 475 	 0.9716
0 	 476 	 0.9715
0 	 477 	 0.9714
0 	 478 	 0.9713
0 	 479 	 0.9712
0 	 480 	 0.9711
0 	 481 	 0.9710
0 	 482 	 0.9708
0 	 483 	 0.9707
0 	 484 	 0.9706
0 	 485 	 0.9704
0 	 486 	 0.9703
0 	 487 	 0.9701
0 	 488 	 0.9699
0 	 489 	 0.9697
0 	 490 	 0.9695
0 	 491 	 0.9693
0 	 492 	 0.9691
0 	 493 	 0.9689
0 	 494 	 0.9687
0 	 495 	 0.9685
0 	 496 	 0.9683
0 	 497 	 0.9681
0 	 498 	 0.9679
0 	 499 	 0.9677
0 	 500 	 0.9674
0 	 501 	 0.9672
0 	 502 	 0.9670
0 	 503 	 0.9668
0 	 504 	 0.9665
0 	 505 	 0.9663
0 	 506 	 0.9660
0 	 507 	 0.9657
0 	 508 	 0.9653
0 	 509 	 0.9649
0 	 510 	 0.9645
0 	 511 	 0.9640
0 	 512 	 0.9635
0 	 513 	 0.9629
0 	 514 	 0.9624
0 	 515 	 0.9619
0 	 516 	 0.9613
0 	 517 	 0.9608
0 	 518 	 0.9601
0 	 519 	 0.9595
0 	 520 	 0.9587
0 	 521 	 0.9579
0 	 522 	 0.9571
0 	 523 	 0.9562
0 	 524 	 0.9554
0 	 525 	 0.9545
0 	 526 	 0.9537
0 	 527 	 0.9528
0 	 528 	 0.9520
0 	 529 	 0.9511
0 	 530 	 0.9502
0 	 531 	 0.9494
0 	 532 	 0.9485
0 	 533 	 0.9476
0 	 534 	 0.9468
0 	 535 	 0.9459
0 	 536 	 0.9450
0 	 537 	 0.9441
0 	 538 	 0.9432
0 	 539 	 0.9423
0 	 540 	 0.9414
0 	 541 	 0.9405
0 	 542 	 0.9396
0 	 543 	 0.9387
0 	 544 	 0.9378
0 	 545 	 0.9369
0 	 546 	 0.9360
0 	 547 	 0.9351
0 	 548 	 0.9342
0 	 549 	 0.9332
0 	 550 	 0.9323
0 	 551 	 0.9314
0 	 552 	 0.9304
0 	 553 	 0.9295
0 	 554 	 0.9285
0 	 555 	 0.9276
0 	 556 	 0.9266
0 	 557 	 0.9256
0 	 558 	 0.9247
0 	 559 	 0.9237
0 	 560 	 0.9227
0 	 561 	 0.9217
0 	 562 	 0.9207
0 	 563 	 0.9197
0 	 564 	 0.9187
0 	 565 	 0.9176
0 	 566 	 0.9166
0 	 567 	 0.9156
0 	 568 	 0.9146
0 	 569 	 0.9135
0 	 570 	 0.9125
0 	 571 	 0.9115
0 	 572 	 0.9104
0 	 573 	 0.9094
0 	 574 	 0.9083
0 	 575 	 0.9073
0 	 576 	 0.9062
0 	 577 	 0.9051
0 	 578 	 0.9041
0 	 579 	 0.9030
0 	 580 	 0.9019
0 	 581 	 0.9009
0 	 582 	 0.8998
0 	 583 	 0.8987
0 	 584 	 0.8976
0 	 585 	 0.8966
0 	 586 	 0.8955
0 	 587 	 0.8944
0 	 588 	 0.8934
0 	 589 	 0.8923
0 	 590 	 0.8912
0 	 591 	 0.8901
0 	 592 	 0.8890
0 	 593 	 0.8879
0 	 594 	 0.8868
0 	 595 	 0.8858
0 	 596 	 0.8847
0 	 597 	 0.8836
0 	 598 	 0.8825
0 	 599 	 0.8815
0 	 600 	 0.8804
0 	 601 	 0.8793
0 	 602 	 0.8783
0 	 603 	 0.8772
0 	 604 	 0.8761
0 	 605 	 0.8750
1 	 301 	 0.9693
1 	 302 	 0.9694
1 	 303 	 0.9696
1 	 304 	 0.9697
1 	 305 	 0.9698
1 	 306 	 0.9700
1 	 307 	 0.9701
1 	 308 	 0.9703
1 	 309 	 0.9704
1 	 310 	 0.9706
1 	 311 	 0.9707
1 	 312 	 0.9709
1 	 313 	 0.9710
1 	 314 	 0.9712
1 	 315 	 0.9714
1 	 316 	 0.9716
1 	 317 	 0.9718
1 	 318 	 0.9720
1 	 319 	 0.9722
1 	 320 	 0.9724
1 	 321 	 0.9726
1 	 322 	 0.9728
1 	 323 	 0.9730
1 	 324 	 0.9732
1 	 325 	 0.9735
1 	 326 	 0.9737
1 	 327 	 0.9739
1 	 328 	 0.9741
1 	 329 	 0.9743
1 	 330 	 0.9746
1 	 331 	 0.9748
1 	 332 	 0.9750
1 	 333 	 0.9752
1 	 334 	 0.9754
1 	 335 	 0.9757
1 	 336 	 0.9759
1 	 337 	 0.9761
1 	 338 	 0.9763
1 	 339 	 0.9765
1 	 340 	 0.9767
1 	 341 	 0.9769
1 	 342 	 0.9771
1 	 343 	 0.9773
1 	 344 	 0.9775
1 	 345 	 0.9777
1 	 346 	 0.9779
1 	 347 	 0.9781
1 	 348 	 0.9783
1 	 349 	 0.9785
1 	 350 	 0.9787
1 	 351 	 0.9788
1 	 352 	 0.9790
1 	 353 	 0.9792
1 	 354 	 0.9794
1 	 355 	 0.9795
1 	 356 	 0.9797
1 	 357 	 0.9799
1 	 358 	 0.9801
1 	 359 	 0.9802
1 	 360 	 0.9804
1 	 361 	 0.9805
1 	 362 	 0.9807
1 	 363 	 0.9808
1 	 364 	 0.9810
1 	 365 	 0.9811
1 	 366 	 0.9812
1 	 367 	 0.9814
1 	 368 	 0.9815
1 	 369 	 0.9816
1 	 370 	 0.9817
1 	 371 	 0.9818
1 	 372 	 0.9819
1 	 373 	 0.9820
1 	 374 	 0.9820
1 	 375 	 0.9821
1 	 376 	 0.9821
1 	 377 	 0.9822
1 	 378 	 0.9822
1 	 379 	 0.9822
1 	 380 	 0.9822
1 	 381 	 0.9822
1 	 382 	 0.9822
1 	 383 	 0.9822
1 	 384 	 0.9822
1 	 385 	 0.9822
1 	 386 	 0.9821
1 	 387 	 0.9821
1 	 388 	 0.9820
1 	 389 	 0.9819
1 	 390 	 0.9819
1 	 391 	 0.9818
1 	 392 	 0.9817
1 	 393 	 0.9816
1 	 394 	 0.9814
1 	 395 	 0.9813
1 	 396 	 0.9812
1 	 397 	 0.9810
1 	 398 	 0.9809
1 	 399 	 0.9807
1 	 400 	 0.9806
1 	 401 	 0.9805
1 	 402 	 0.9804
1 	 403 	 0.9802
1 	 404 	 0.9801
1 	 405 	 0.9800
1 	 406 	 0.9798
1 	 407 	 0.9797
1 	 408 	 0.9795
1 	 409 	 0.9793
1 	 410 	 0.9791
1 	 411 	 0.9790
1 	 412 	 0.9788
1 	 413 	 0.9785
1 	 414 	 0.9783
1 	 415 	 0.9781
1 	 416 	 0.9779
1 	 417 	 0.9776
1 	 418 	 0.9774
1 	 419 	 0.9771
1 	 420 	 0.9769
1 	 421 	 0.9767
1 	 422 	 0.9765
1 	 423 	 0.9763
1 	 424 	 0.9761
1 	 425 	 0.9759
1 	 426 	 0.9758
1 	 427 	 0.9756
1 	 428 	 0.9754
1 	 429 	 0.9753
1 	 430 	 0.9751
1 	 431 	 0.9750
1 	 432 	 0.9749
1 	 433 	 0.9748
1 	 434 	 0.9746
1 	 435 	 0.9745
1 	 436 	 0.9744
1 	 437 	 0.9743
1 	 438 	 0.9743
1 	 439 	 0.9742
1 	 440 	 0.9741
1 	 441 	 0.9740
1 	 442 	 0.9738
1 	 443 	 0.9737
1 	 444 	 0.9736
1 	 445 	 0.9735
1 	 446 	 0.9733
1 	 447 	 0.9732
1 	 448 	 0.9731
1 	 449 	 0.9730
1 	 450 	 0.9729
1 	 451 	 0.9728
1 	 452 	 0.9728
1 	 453 	 0.9727
1 	 454 	 0.9727
1 	 455 	 0.9726
1 	 456 	 0.9726
1 	 457 	 0.9726
1 	 458 	 0.9725
1 	 459 	 0.9725
1 	 460 	 0.9725
1 	 461 	 0.9725
1 	 462 	 0.9724
1 	 463 	 0.9724
1 	 464 	 0.9723
1 	 465 	 0.9723
1 	 466 	 0.9722
1 	 467 	 0.9722
1 	 468 	 0.9721
1 	 469 	 0.9721
1 	 470 	 0.9720
1 	 471 	 0.9719
1 	 472 	 0.9719
1 	 473 	 0.9718
1 	 474 	 0.9717
1 	 475 	 0.9716
1 	 476 	 0.9715
1 	 477 	 0.9714
1 	 478 	 0.9713
1 	 479 	 0.9712
1 	 480 	 0.9711
1 	 481 	 0.9710
1 	 482 	 0.9708
1 	 483 	 0.9707
1 	 484 	 0.9706
1 	 485 	 0.9704
1 	 486 	 0.9703
1 	 487 	 0.9701
1 	 488 	 0.9699
1 	 489 	 0.9697
1 	 490 	 0.9695
1 	 491 	 0.9693
1 	 492 	 0.9691
1 	 493 	 0.9689
1 	 494 	 0.9687
1 	 495 	 0.9685
1 	 496 	 0.9683
1 	 497 	 0.9681
1 	 498 	 0.9679
1 	 499 	 0.9677
1 	 500 	 0.9674
1 	 501 	 0.9672
1 	 502 	 0.9670
1 	 503 	 0.9668
1 	 504 	 0.9665
1 	 505 	 0.9663
1 	 506 	 0.9660
1 	 507 	 0.9656
1 	 508 	 0.9653
1 	 509 	 0.9649
1 	 510 	 0.9644
1 	 511 	 0.9640
1 	 512 	 0.9634
1 	 513 	 0.9629
1 	 514 	 0.9624
1 	 515 	 0.9618
1 	 516 	 0.9613
1 	 517 	 0.9607
1 	 518 	 0.9601
1 	 519 	 0.9594
1 	 520 	 0.9587
1 	 521 	 0.9579
1 	 522 	 0.9570
1 	 523 	 0.9562
1 	 524 	 0.9553
1 	 525 	 0.9545
1 	 526 	 0.9536
1 	 527 	 0.9528
1 	 528 	 0.9519
1 	 529 	 0.9510
1 	 530 	 0.9502
1 	 531 	 0.9493
1 	 532 	 0.9484
1 	 533 	 0.9476
1 	 534 	 0.9467
1 	 535 	 0.9458
1 	 536 	 0.9449
1 	 537 	 0.9440
1 	 538 	 0.9431
1 	 539 	 0.9422
1 	 540 	 0.9413
1 	 541 	 0.9404
1 	 542 	 0.9395
1 	 543 	 0.9386
1 	 544 	 0.9377
1 	 545 	 0.9368
1 	 546 	 0.9359
1 	 547 	 0.9350
1 	 548 	 0.9340
1 	 549 	 0.9331
1 	 550 	 0.9322
1 	 551 	 0.9312
1 	 552 	 0.9303
1 	 553 	 0.9293
1 	 554 	 0.9284
1 	 555 	 0.9274
1 	 556 	 0.9265
1 	 557 	 0.9255
1 	 558 	 0.9245
1 	 559 	 0.9235
1 	 560 	 0.9225
1 	 561 	 0.9215
1 	 562 	 0.9205
1 	 563 	 0.9195
1 	 564 	 0.9185
1 	 565 	 0.9174
1 	 566 	 0.9164
1 	 567 	 0.9154
1 	 568 	 0.9144
1 	 569 	 0.9133
1 	 570 	 0.9123
1 	 571 	 0.9112
1 	 572 	 0.9102
1 	 573 	 0.9091
1 	 574 	 0.9081
1 	 575 	 0.9070
1 	 576 	 0.9060
1 	 577 	 0.9049
1 	 578 	 0.9038
1 	 579 	 0.9027
1 	 580 	 0.9017
1 	 581 	 0.9006
1 	 582 	 0.8995
1 	 583 	 0.8984
1 	 584 	 0.8974
1 	 585 	 0.8963
1 	 586 	 0.8952
1 	 587 	 0.8941
1 	 588 	 0.8931
1 	 589 	 0.8920
1 	 590 	 0.8909
1 	 591 	 0.8898
1 	 592 	 0.8887
1 	 593 	 0.8876
1 	 594 	 0.8865
1 	 595 	 0.8854
1 	 596 	 0.8844
1 	 597 	 0.8833
1 	 598 	 0.8822
1 	 599 	 0.8811
1 	 600 	 0.8801
1 	 601 	 0.8790
1 	 602 	 0.8779
1 	 603 	 0.8768
1 	 604 	 0.8758
1 	 605 	 0.8747
2 	 302 	 0.9692
2 	 303 	 0.9693
2 	 304 	 0.9695
2 	 305 	 0.9696
2 	 306 	 0.9697
2 	 307 	 0.9699
2 	 308 	 0.9700
2 	 309 	 0.9702
2 	 310 	 0.9703
2 	 311 	 0.9705
2 	 312 	 0.9706
2 	 313 	 0.9708
2 	 314 	 0.9710
2 	 315 	 0.9712
2 	 316 	 0.9714
2 	 317 	 0.9716
2 	 318 	 0.9718
2 	 319 	 0.9720
2 	 320 	 0.9722
2 	 321 	 0.9724
2 	 322 	 0.9726
2 	 323 	 0.9728
2 	 324 	 0.9730
2 	 325 	 0.9733
2 	 326 	 0.9735
2 	 327 	 0.9737
2 	 328 	 0.9739
2 	 329 	 0.9741
2 	 330 	 0.9744
2 	 331 	 0.9746
2 	 332 	 0.9748
2 	 333 	 0.9750
2 	 334 	 0.9752
2 	 335 	 0.9755
2 	 336 	 0.9757
2 	 337 	 0.9759
2 	 338 	 0.9761
2 	 339 	 0.9763
2 	 340 	 0.9765
2 	 341 	 0.9767
2 	 342 	 0.9769
2 	 343 	 0.9772
2 	 344 	 0.9773
2 	 345 	 0.9775
2 	 346 	 0.9777
2 	 347 	 0.9779
2 	 348 	 0.9781
2 	 349 	 0.9783
2 	 350 	 0.9785
2 	 351 	 0.9787
2 	 352 	 0.9789
2 	 353 	 0.9790
2 	 354 	 0.9792
2 	 355 	 0.9794
2 	 356 	 0.9796
2 	 357 	 0.9797
2 	 358 	 0.9799
2 	 359 	 0.9801
2 	 360 	 0.9802
2 	 361 	 0.9804
2 	 362 	 0.9806
2 	 363 	 0.9807
2 	 364 	 0.9808
2 	 365 	 0.9810
2 	 366 	 0.9811
2 	 367 	 0.9812
2 	 368 	 0.9814
2 	 369 	 0.9815
2 	 370 	 0.9816
2 	 371 	 0.9817
2 	 372 	 0.9818
2 	 373 	 0.9818
2 	 374 	 0.9819
2 	 375 	 0.9820
2 	 376 	 0.9820
2 	 377 	 0.9821
2 	 378 	 0.9821
2 	 379 	 0.9821
2 	 380 	 0.9821
2 	 381 	 0.9821
2 	 382 	 0.9821
2 	 383 	 0.9821
2 	 384 	 0.9821
2 	 385 	 0.9821
2 	 386 	 0.9820
2 	 387 	 0.9820
2 	 388 	 0.9819
2 	 389 	 0.9818
2 	 390 	 0.9817
2 	 391 	 0.9817
2 	 392 	 0.9816
2 	 393 	 0.9814
2 	 394 	 0.9813
2 	 395 	 0.9812
2 	 396 	 0.9810
2 	 397 	 0.9809
2 	 398 	 0.9808
2 	 399 	 0.9806
2 	 400 	 0.9805
2 	 401 	 0.9804
2 	 402 	 0.9803
2 	 403 	 0.9801
2 	 404 	 0.9800
2 	 405 	 0.9799
2 	 406 	 0.9797
2 	 407 	 0.9796
2 	 408 	 0.9794
2 	 409 	 0.9792
2 	 410 	 0.9790
2 	 411 	 0.9788
2 	 412 	 0.9786
2 	 413 	 0.9784
2 	 414 	 0.9782
2 	 415 	 0.9780
2 	 416 	 0.9777
2 	 417 	 0.9775
2 	 418 	 0.9773
2 	 419 	 0.9770
2 	 420 	 0.9768
2 	 421 	 0.9766
2 	 422 	 0.9764
2 	 423 	 0.9762
2 	 424 	 0.9760
2 	 425 	 0.9758
2 	 426 	 0.9757
2 	 427 	 0.9755
2 	 428 	 0.9753
2 	 429 	 0.9752
2 	 430 	 0.9750
2 	 431 	 0.9749
2 	 432 	 0.9748
2 	 433 	 0.9746
2 	 434 	 0.9745
2 	 435 	 0.9744
2 	 436 	 0.9743
2 	 437 	 0.9742
2 	 438 	 0.9741
2 	 439 	 0.9740
2 	 440 	 0.9739
2 	 441 	 0.9738
2 	 442 	 0.9737
2 	 443 	 0.9736
2 	 444 	 0.9735
2 	 445 	 0.9734
2 	 446 	 0.9732
2 	 447 	 0.9731
2 	 448 	 0.9730
2 	 449 	 0.9729
2 	 450 	 0.9728
2 	 451 	 0.9727
2 	 452 	 0.9727
2 	 453 	 0.9726
2 	 454 	 0.9725
2 	 455 	 0.9725
2 	 456 	 0.9725
2 	 457 	 0.9724
2 	 458 	 0.9724
2 	 459 	 0.9724
2 	 460 	 0.9724
2 	 461 	 0.9724
2 	 462 	 0.9723
2 	 463 	 0.9723
2 	 464 	 0.9722
2 	 465 	 0.9722
2 	 466 	 0.9721
2 	 467 	 0.9721
2 	 468 	 0.9720
2 	 469 	 0.9720
2 	 470 	 0.9719
2 	 471 	 0.9718
2 	 472 	 0.9718
2 	 473 	 0.9717
2 	 474 	 0.9716
2 	 475 	 0.9715
2 	 476 	 0.9714
2 	 477 	 0.9713
2 	 478 	 0.9712
2 	 479 	 0.9711
2 	 480 	 0.9710
2 	 481 	 0.9709
2 	 482 	 0.9707
2 	 483 	 0.9706
2 	 484 	 0.9705
2 	 485 	 0.9703
2 	 486 	 0.9702
2 	 487 	 0.9700
2 	 488 	 0.9698
2 	 489 	 0.9696
2 	 490 	 0.9694
2 	 491 	 0.9692
2 	 492 	 0.9690
2 	 493 	 0.9688
2 	 494 	 0.9686
2 	 495 	 0.9684
2 	 496 	 0.9682
2 	 497 	 0.9680
2 	 498 	 0.9678
2 	 499 	 0.9676
2 	 500 	 0.9673
2 	 501 	 0.9671
2 	 502 	 0.9669
2 	 503 	 0.9667
2 	 504 	 0.9664
2 	 505 	 0.9662
2 	 506 	 0.9659
2 	 507 	 0.9655
2 	 508 	 0.9652
2 	 509 	 0.9648
2 	 510 	 0.9643
2 	 511 	 0.9639
2 	 512 	 0.9633
2 	 513 	 0.9628
2 	 514 	 0.9623
2 	 515 	 0.9617
2 	 516 	 0.9612
2 	 517 	 0.9606
2 	 518 	 0.9600
2 	 519 	 0.9593
2 	 520 	 0.9586
2 	 521 	 0.9578
2 	 522 	 0.9569
2 	 523 	 0.9561
2 	 524 	 0.9552
2 	 525 	 0.9544
2 	 526 	 0.9535
2 	 527 	 0.9526
2 	 528 	 0.9518
2 	 529 	 0.9509
2 	 530 	 0.9500
2 	 531 	 0.9491
2 	 532 	 0.9483
2 	 533 	 0.9474
2 	 534 	 0.9465
2 	 535 	 0.9456
2 	 536 	 0.9447
2 	 537 	 0.9438
2 	 538 	 0.9429
2 	 539 	 0.9420
2 	 540 	 0.9411
2 	 541 	 0.9402
2 	 542 	 0.9393
2 	 543 	 0.9384
2 	 544 	 0.9375
2 	 545 	 0.9366
2 	 546 	 0.9357
2 	 547 	 0.9347
2 	 548 	 0.9338
2 	 549 	 0.9329
2 	 550 	 0.9319
2 	 551 	 0.9310
2 	 552 	 0.9301
2 	 553 	 0.9291
2 	 554 	 0.9281
2 	 555 	 0.9272
2 	 556 	 0.9262
2 	 557 	 0.9252
2 	 558 	 0.9242
2 	 559 	 0.9232
2 	 560 	 0.9222
2 	 561 	 0.9212
2 	 562 	 0.9202
2 	 563 	 0.9192
2 	 564 	 0.9182
2 	 565 	 0.9171
2 	 566 	 0.9161
2 	 567 	 0.9151
2 	 568 	 0.9140
2 	 569 	 0.9130
2 	 570 	 0.9120
2 	 571 	 0.9109
2 	 572 	 0.9099
2 	 573 	 0.9088
2 	 574 	 0.9077
2 	 575 	 0.9067
2 	 576 	 0.9056
2 	 577 	 0.9045
2 	 578 	 0.9035
2 	 579 	 0.9024
2 	 580 	 0.9013
2 	 581 	 0.9002
2 	 582 	 0.8992
2 	 583 	 0.8981
2 	 584 	 0.8970
2 	 585 	 0.8959
2 	 586 	 0.8948
2 	 587 	 0.8938
2 	 588 	 0.8927
2 	 589 	 0.8916
2 	 590 	 0.8905
2 	 591 	 0.8894
2 	 592 	 0.8883
2 	 593 	 0.8872
2 	 594 	 0.8861
2 	 595 	 0.8850
2 	 596 	 0.8839
2 	 597 	 0.8829
2 	 598 	 0.8818
2 	 599 	 0.8807
2 	 600 	 0.8796
2 	 601 	 0.8785
2 	 602 	 0.8775
2 	 603 	 0.8764
2 	 604 	 0.8753
2 	 605 	 0.8742
3 	 303 	 0.9690
3 	 304 	 0.9692
3 	 305 	 0.9693
3 	 306 	 0.9695
3 	 307 	 0.9696
3 	 308 	 0.9698
3 	 309 	 0.9699
3 	 310 	 0.9701
3 	 311 	 0.9702
3 	 312 	 0.9704
3 	 313 	 0.9705
3 	 314 	 0.9707
3 	 315 	 0.9709
3 	 316 	 0.9711
3 	 317 	 0.9713
3 	 318 	 0.9715
3 	 319 	 0.9717
3 	 320 	 0.9719
3 	 321 	 0.9721
3 	 322 	 0.9724
3 	 323 	 0.9726
3 	 324 	 0.9728
3 	 325 	 0.9730
3 	 326 	 0.9732
3 	 327 	 0.9735
3 	 328 	 0.9737
3 	 329 	 0.9739
3 	 330 	 0.9741
3 	 331 	 0.9744
3 	 332 	 0.9746
3 	 333 	 0.9748
3 	 334 	 0.9750
3 	 335 	 0.9753
3 	 336 	 0.9755
3 	 337 	 0.9757
3 	 338 	 0.9759
3 	 339 	 0.9761
3 	 340 	 0.9763
3 	 341 	 0.9765
3 	 342 	 0.9767
3 	 343 	 0.9770
3 	 344 	 0.9772
3 	 345 	 0.9774
3 	 346 	 0.9776
3 	 347 	 0.9777
3 	 348 	 0.9779
3 	 349 	 0.9781
3 	 350 	 0.9783
3 	 351 	 0.9785
3 	 352 	 0.9787
3 	 353 	 0.9789
3 	 354 	 0.9790
3 	 355 	 0.9792
3 	 356 	 0.9794
3 	 357 	 0.9796
3 	 358 	 0.9797
3 	 359 	 0.9799
3 	 360 	 0.9801
3 	 361 	 0.9802
3 	 362 	 0.9804
3 	 363 	 0.9805
3 	 364 	 0.9807
3 	 365 	 0.9808
3 	 366 	 0.9810
3 	 367 	 0.9811
3 	 368 	 0.9812
3 	 369 	 0.9813
3 	 370 	 0.9814
3 	 371 	 0.9815
3 	 372 	 0.9816
3 	 373 	 0.9817
3 	 374 	 0.9818
3 	 375 	 0.9818
3 	 376 	 0.9819
3 	 377 	 0.9819
3 	 378 	 0.9820
3 	 379 	 0.9820
3 	 380 	 0.9820
3 	 381 	 0.9820
3 	 382 	 0.9820
3 	 383 	 0.9820
3 	 384 	 0.9820
3 	 385 	 0.9819
3 	 386 	 0.9819
3 	 387 	 0.9818
3 	 388 	 0.9818
3 	 389 	 0.9817
3 	 390 	 0.9816
3 	 391 	 0.9815
3 	 392 	 0.9814
3 	 393 	 0.9813
3 	 394 	 0.9812
3 	 395 	 0.9811
3 	 396 	 0.9809
3 	 397 	 0.9808
3 	 398 	 0.9806
3 	 399 	 0.9805
3 	 400 	 0.9804
3 	 401 	 0.9802
3 	 402 	 0.9801
3 	 403 	 0.9800
3 	 404 	 0.9799
3 	 405 	 0.9797
3 	 406 	 0.9796
3 	 407 	 0.9794
3 	 408 	 0.9793
3 	 409 	 0.9791
3 	 410 	 0.9789
3 	 411 	 0.9787
3 	 412 	 0.9785
3 	 413 	 0.9783
3 	 414 	 0.9781
3 	 415 	 0.9778
3 	 416 	 0.9776
3 	 417 	 0.9774
3 	 418 	 0.9771
3 	 419 	 0.9769
3 	 420 	 0.9767
3 	 421 	 0.9764
3 	 422 	 0.9762
3 	 423 	 0.9760
3 	 424 	 0.9759
3 	 425 	 0.9757
3 	 426 	 0.9755
3 	 427 	 0.9753
3 	 428 	 0.9752
3 	 429 	 0.9750
3 	 430 	 0.9749
3 	 431 	 0.9747
3 	 432 	 0.9746
3 	 433 	 0.9745
3 	 434 	 0.9744
3 	 435 	 0.9743
3 	 436 	 0.9742
3 	 437 	 0.9741
3 	 438 	 0.9740
3 	 439 	 0.9739
3 	 440 	 0.9738
3 	 441 	 0.9737
3 	 442 	 0.9736
3 	 443 	 0.9735
3 	 444 	 0.9734
3 	 445 	 0.9732
3 	 446 	 0.9731
3 	 447 	 0.9730
3 	 448 	 0.9729
3 	 449 	 0.9728
3 	 450 	 0.9727
3 	 451 	 0.9726
3 	 452 	 0.9725
3 	 453 	 0.9724
3 	 454 	 0.9724
3 	 455 	 0.9724
3 	 456 	 0.9723
3 	 457 	 0.9723
3 	 458 	 0.9723
3 	 459 	 0.9723
3 	 460 	 0.9722
3 	 461 	 0.9722
3 	 462 	 0.9722
